,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,distance_from_bellevue,floor_1_5,floor_2_0,floor_2_5,floor_3_0,floor_3_5
17191,579000.0,3,2.0,1800,4429,0.0,0.0,4,7,1906,98103,47.6842,-122.357,1310,4429,0,0,8.559591322485083,0,1,0,0,0
17192,339275.0,3,1.5,1590,7260,0.0,0.0,3,7,1964,98133,47.7753,-122.353,1590,7594,1,0,13.034404981539813,0,0,0,0,0
17194,170000.0,3,2.0,1370,10780,0.0,0.0,3,7,1959,98168,47.4727,-122.298,1370,10317,0,0,10.801389071328805,0,0,0,0,0
17195,623000.0,4,2.5,2980,9235,0.0,0.0,4,8,1977,98006,47.5513,-122.162,2690,10046,1,0,4.850130628749952,0,0,0,0,0
17196,477000.0,3,2.5,1350,2053,0.0,0.0,3,8,2005,98117,47.6758,-122.386,1350,4150,0,0,9.442802634626462,0,0,0,1,0
17197,330000.0,3,1.0,1160,9600,0.0,0.0,4,7,1967,98077,47.7419,-122.073,1160,9730,0,0,10.644458592518692,0,0,0,0,0
17198,600000.0,3,2.5,1480,5400,0.0,0.0,4,8,1914,98122,47.6095,-122.296,1280,3600,0,0,4.309289056474777,0,1,0,0,0
17199,570000.0,3,2.0,1640,2808,0.0,3.0,4,7,1924,98144,47.5945,-122.291,2270,5328,1,0,4.309498298848437,0,0,0,0,0
17200,515000.0,4,2.5,2680,7178,0.0,0.0,3,8,2004,98065,47.5325,-121.856,2540,7133,0,0,17.202807622593333,0,1,0,0,0
17201,805000.0,4,2.5,2440,9889,0.0,0.0,3,7,1952,98115,47.6932,-122.3,1710,6284,1,0,6.9842979742020725,0,0,0,0,0
17202,555000.0,4,2.5,2920,24074,0.0,0.0,3,9,1997,98038,47.381,-122.056,2760,26023,0,0,17.615564417731232,0,1,0,0,0
17203,245000.0,3,2.5,1780,9598,0.0,0.0,4,7,1985,98030,47.3718,-122.182,1820,7533,0,0,16.872581711771346,0,1,0,0,0
17204,638150.0,4,2.5,2170,7275,0.0,0.0,3,8,1978,98027,47.5672,-122.09,2390,7275,1,0,6.272085987737597,0,0,0,0,0
17206,269950.0,4,2.5,2060,13500,0.0,0.0,3,7,1968,98042,47.4229,-122.153,1610,10714,1,0,13.5212455899366,0,0,0,0,0
17207,195000.0,3,1.5,1050,5525,0.0,0.0,5,6,1969,98042,47.3608,-122.083,1100,5200,0,0,18.484802615973877,0,0,0,0,0
17208,159100.0,2,1.0,790,7095,0.0,0.0,3,6,1944,98178,47.4928,-122.239,1150,7200,0,0,8.637528203260185,0,0,0,0,0
17209,550000.0,3,1.0,1010,6120,0.0,0.0,3,6,1942,98033,47.6648,-122.204,1260,5977,0,0,3.402852950884234,0,0,0,0,0
17210,299000.0,2,1.0,1040,4600,0.0,0.0,4,6,1950,98118,47.5387,-122.277,1390,5897,0,0,6.30848547787038,0,0,0,0,0
17212,249500.0,2,1.0,900,4500,0.0,0.0,3,6,1951,98055,47.4881,-122.204,860,4500,0,0,8.805957111783064,0,0,0,0,0
17213,700000.0,4,1.0,1470,5450,0.0,0.0,3,7,1918,98112,47.6458,-122.306,2160,5450,0,0,5.1923410013104565,1,0,0,0,0
17215,425000.0,4,2.0,2520,11017,0.0,0.0,4,7,1956,98133,47.7604,-122.356,1660,8775,1,0,12.255506576768937,0,0,0,0,0
17216,620047.0,4,2.0,1760,6000,0.0,0.0,3,7,1946,98119,47.6508,-122.373,2040,6000,1,0,8.240557142790447,0,0,0,0,0
17217,480000.0,3,2.5,1820,13362,0.0,0.0,3,8,1977,98075,47.5898,-122.052,2050,15000,1,0,7.297764158523131,0,0,0,0,0
17219,610000.0,5,3.5,3490,23400,0.0,0.0,4,8,1957,98006,47.5701,-122.124,2660,12400,1,0,4.871285423465648,0,0,0,0,0
17220,849000.0,4,1.5,2440,8040,0.0,0.0,4,8,1950,98177,47.7081,-122.374,2140,7920,1,0,10.175077856141687,0,0,0,0,0
17221,718000.0,3,2.0,2280,3446,0.0,0.0,3,8,1949,98125,47.715,-122.282,1610,6670,0,1,7.772735138405343,0,1,0,0,0
17222,295000.0,3,2.5,1980,8000,0.0,0.0,4,9,1974,98023,47.3149,-122.378,2360,8000,1,0,22.307647139357396,0,0,0,0,0
17223,871000.0,5,2.0,2360,6150,0.0,0.0,5,7,1940,98107,47.6732,-122.4,2100,5500,1,0,9.958863180929248,0,0,0,0,0
17225,440000.0,4,2.5,2300,10880,0.0,0.0,4,7,1961,98028,47.7341,-122.242,1960,10400,1,0,8.380421251656173,0,0,0,0,0
17226,405000.0,2,1.0,910,6490,0.0,0.0,3,7,1942,98115,47.6892,-122.306,1040,6490,0,0,6.961924436045583,0,0,0,0,0
17227,340000.0,3,2.0,1140,11620,0.0,0.0,3,7,1994,98045,47.4991,-121.783,1140,8400,0,0,21.21175591659798,0,0,0,0,0
17228,675000.0,4,2.5,2390,5249,0.0,0.0,3,9,2006,98074,47.6194,-122.026,2600,5342,0,0,8.290765123586718,0,1,0,0,0
17229,480000.0,3,1.0,1150,4945,0.0,2.0,3,7,1943,98126,47.5663,-122.379,1390,4945,0,0,8.839587134473238,0,0,0,0,0
17230,362500.0,5,2.0,2330,8586,0.0,0.0,4,7,1961,98133,47.7671,-122.334,1550,8287,1,0,12.09315252660717,0,0,0,0,0
17231,752888.0,3,2.5,2420,9000,0.0,0.0,4,9,1987,98007,47.6599,-122.146,2630,9000,0,0,4.081814392277077,0,1,0,0,0
17232,255000.0,4,2.0,960,8863,0.0,0.0,5,6,1949,98118,47.5372,-122.289,1720,8249,1,0,6.710592785834831,0,0,0,0,0
17234,335000.0,4,2.5,2370,6000,0.0,0.0,3,8,2001,98030,47.3732,-122.179,2190,6070,0,0,16.785154153280704,0,1,0,0,0
17235,285000.0,3,2.0,2880,18296,0.0,0.0,3,8,1958,98168,47.4881,-122.281,1380,9592,1,0,9.511305084504526,0,0,0,0,0
17236,278000.0,4,2.5,2400,7738,0.0,0.0,3,8,1964,98148,47.4562,-122.33,2170,8452,0,0,12.48238108397794,1,0,0,0,0
17237,731000.0,5,2.5,3670,8960,0.0,0.0,3,8,1973,98052,47.6654,-122.142,2340,9425,0,0,4.4914025082329125,1,0,0,0,0
17238,335000.0,3,1.5,1140,15890,0.0,0.0,3,7,1985,98045,47.4752,-121.757,1200,15247,1,0,22.988981135033377,0,0,0,0,0
17239,334200.0,3,2.0,1410,45302,0.0,0.0,3,7,1980,98019,47.7077,-121.914,2240,49222,0,0,14.91831125348702,0,0,0,0,0
17241,540000.0,4,2.0,1720,4240,0.0,0.0,4,7,1925,98144,47.57899999999999,-122.294,1930,4280,1,0,4.898218741940262,1,0,0,0,0
17243,560000.0,3,2.0,1570,4375,0.0,0.0,3,7,1940,98116,47.5889,-122.389,1790,5750,1,0,8.816899864458824,0,0,0,0,0
17244,852000.0,5,3.0,1990,3750,0.0,0.0,4,7,1913,98107,47.6733,-122.358,1820,5000,0,0,8.207649559011687,1,0,0,0,0
17245,306000.0,2,1.0,930,5650,0.0,2.0,3,7,1941,98126,47.5478,-122.377,1340,6400,0,0,9.326436671015502,0,0,0,0,0
17246,440000.0,3,2.0,1550,7820,0.0,0.0,4,7,1981,98034,47.717,-122.163,1550,6900,1,0,7.263528135178866,0,0,0,0,0
17247,517000.0,4,1.0,1650,8250,0.0,0.0,3,7,1966,98008,47.6366,-122.118,2240,9776,0,0,4.257154760159624,0,0,0,0,0
17248,379000.0,2,1.0,800,6380,0.0,2.0,3,7,1940,98115,47.691,-122.309,920,5940,0,0,7.148082110895322,0,0,0,0,0
17249,360000.0,2,1.0,930,6098,0.0,0.0,4,6,1919,98027,47.5289,-122.03,1730,9000,0,0,10.078207085713117,0,0,0,0,0
17250,645000.0,4,1.5,2550,4000,0.0,0.0,4,7,1926,98115,47.6811,-122.318,1840,4000,1,0,6.979199364963902,1,0,0,0,0
17252,255000.0,2,1.0,620,4760,0.0,0.0,3,6,1941,98126,47.5292,-122.376,620,4760,0,0,9.996937491403932,0,0,0,0,0
17254,680000.0,3,2.0,1760,8400,0.0,0.0,4,8,1960,98136,47.5355,-122.39,1980,8400,1,0,10.286914053573156,0,0,0,0,0
17255,440000.0,3,2.0,2100,29735,0.0,0.0,4,7,1957,98155,47.7622,-122.302,2100,11250,1,0,11.11207525809773,0,0,0,0,0
17256,615000.0,5,2.5,2480,12070,0.0,0.0,3,9,1978,98074,47.631,-122.052,2570,12000,0,0,7.154862854677583,0,1,0,0,0
17257,239000.0,3,1.0,1040,6860,0.0,0.0,3,6,1942,98146,47.5121,-122.375,1030,6512,0,0,10.71017855584388,0,1,0,0,0
17258,462500.0,3,2.5,1656,108900,0.0,0.0,4,7,1985,98070,47.3758,-122.425,2030,29859,0,0,19.51712744039019,0,0,0,0,0
17259,619400.0,4,2.0,2090,3610,0.0,0.0,5,7,1927,98115,47.6881,-122.313,1660,3767,1,0,7.134647817246464,1,0,0,0,0
17261,430000.0,2,1.0,760,7114,0.0,0.0,3,6,1946,98103,47.7005,-122.352,780,7102,0,0,9.052171346903497,0,0,0,0,0
17263,778000.0,3,2.0,1840,6000,0.0,0.0,5,7,1946,98033,47.6828,-122.207,1390,6000,1,0,4.648743545282988,0,1,0,0,0
17264,219000.0,3,2.0,1090,7350,0.0,0.0,4,7,1990,98042,47.3687,-122.085,1490,7741,0,0,17.936566327670093,0,0,0,0,0
17266,715000.0,4,2.5,1900,8272,0.0,0.0,4,9,1966,98040,47.5803,-122.227,2040,8479,1,0,2.6623708315939982,0,0,0,0,0
17267,425000.0,2,1.0,1280,5026,0.0,2.0,4,8,1951,98115,47.6938,-122.312,1540,6380,1,0,7.384676869534181,0,0,0,0,0
17268,239000.0,3,1.0,1510,15022,0.0,0.0,3,7,1962,98003,47.3304,-122.304,1510,12970,0,0,20.248817968918516,0,0,0,0,0
17270,400000.0,2,1.0,700,8120,0.0,0.0,3,7,1927,98115,47.6962,-122.321,1130,5599,0,0,7.793720840711215,0,0,0,0,0
17271,428000.0,2,2.0,1980,44550,0.0,1.0,5,7,1977,98070,47.4193,-122.444,1680,25343,1,0,17.588843269050418,0,1,0,0,0
17272,600000.0,3,1.0,1440,4300,0.0,0.0,3,8,1929,98117,47.6847,-122.372,1640,4500,0,0,9.166881173003954,1,0,0,0,0
17274,401000.0,2,1.0,1400,8220,0.0,0.0,3,7,1949,98133,47.7228,-122.357,1760,8220,0,0,10.278257954765978,0,0,0,0,0
17275,292000.0,3,2.0,2270,7156,0.0,0.0,3,7,1948,98168,47.4864,-122.316,1210,7156,1,0,10.341445221604257,0,0,0,0,0
17276,291750.0,3,2.5,1310,12825,0.0,0.0,3,7,1950,98166,47.4515,-122.368,1600,11250,0,1,13.677107670740137,0,0,0,0,0
17277,227000.0,3,2.0,1680,7455,0.0,0.0,4,8,1968,98023,47.3112,-122.378,2040,8214,0,0,22.546000402669183,0,0,0,0,0
17278,675000.0,3,2.5,2260,13209,0.0,0.0,3,9,1977,98005,47.6385,-122.167,2820,12534,0,0,2.338825387625165,0,0,0,0,0
17279,397500.0,3,2.5,1350,980,0.0,0.0,3,8,2007,98144,47.5998,-122.312,1350,1245,1,0,5.150956748827784,0,1,0,0,0
17280,206000.0,2,1.5,1820,8867,0.0,0.0,3,7,1921,98168,47.4764,-122.269,1430,9288,0,0,10.0820690377219,0,1,0,0,0
17282,360000.0,4,2.0,2140,49658,0.0,0.0,5,7,1959,98010,47.3583,-121.922,1720,99316,0,0,22.117583359867226,0,0,0,0,0
17283,427500.0,4,2.5,2430,3249,0.0,0.0,3,8,2010,98059,47.5048,-122.155,2650,3844,0,0,7.9848055888936,0,1,0,0,0
17284,115000.0,2,1.0,940,6000,0.0,0.0,3,6,1943,98146,47.4907,-122.336,1310,6000,0,0,10.599420491241098,0,0,0,0,0
17285,559000.0,3,1.5,2070,5386,0.0,0.0,4,7,1948,98117,47.6896,-122.374,1770,5386,1,0,9.425539327115208,0,0,0,0,0
17286,420000.0,4,1.0,1510,1501,0.0,0.0,3,7,1906,98103,47.6526,-122.342,1560,1602,0,0,6.919852052565426,1,0,0,0,0
17287,550000.0,4,2.0,2550,39460,0.0,0.0,3,8,1982,98072,47.7707,-122.123,2560,38638,1,0,11.36123720483917,0,0,0,0,0
17288,282150.0,2,1.0,700,5940,0.0,0.0,3,7,1948,98133,47.7289,-122.337,1070,5995,0,0,9.98359427809825,0,0,0,0,0
17289,260000.0,3,1.0,1150,3090,0.0,0.0,3,6,1910,98118,47.5506,-122.276,1150,5664,0,0,5.605665781294636,0,0,0,0,0
17290,428000.0,3,2.5,2340,3466,0.0,0.0,3,7,2004,98065,47.5322,-121.851,1970,3739,0,0,17.429579502483598,0,1,0,0,0
17291,319950.0,3,3.5,1510,1245,0.0,0.0,3,7,2007,98133,47.7293,-122.343,1510,1245,0,0,10.180384534962228,0,0,0,1,0
17293,552000.0,2,1.0,1150,5000,0.0,0.0,4,7,1924,98115,47.6846,-122.317,1463,4320,1,0,7.1038147974741594,0,0,0,0,0
17294,637000.0,4,3.0,2190,2867,0.0,0.0,5,7,1929,98115,47.6868,-122.308,1600,3800,1,0,6.906699276867999,1,0,0,0,0
17295,213000.0,4,2.0,1980,9000,0.0,0.0,2,7,1978,98023,47.3071,-122.381,1980,9360,1,0,22.86089234270971,0,0,0,0,0
17296,215000.0,3,1.0,960,7200,0.0,0.0,4,6,1958,98166,47.4583,-122.353,1060,7620,0,0,12.89979401436105,0,0,0,0,0
17297,590000.0,3,2.0,2180,6120,0.0,2.0,3,8,1949,98199,47.6501,-122.405,2020,6122,1,0,9.661949270548854,0,0,0,0,0
17298,390000.0,4,2.5,2560,43560,0.0,0.0,3,8,1989,98038,47.3692,-122.047,2130,10150,0,0,18.530745726121584,0,1,0,0,0
17299,287000.0,4,2.5,2270,11997,0.0,2.0,4,7,1959,98198,47.4095,-122.296,1920,9634,1,0,14.871082953707964,0,0,0,0,0
17300,580000.0,5,3.0,3550,9600,0.0,0.0,3,7,1960,98033,47.6766,-122.186,3370,9600,0,0,4.299840781332809,0,1,0,0,0
17301,424000.0,3,2.0,1330,5632,0.0,0.0,3,8,1988,98029,47.5745,-122.017,1900,4842,0,0,9.15959515266625,0,0,0,0,0
17302,610000.0,4,2.5,2110,6360,0.0,0.0,3,8,1988,98029,47.5641,-122.012,2050,7000,0,0,9.623872182501358,0,1,0,0,0
17304,623500.0,4,3.0,1550,3350,0.0,0.0,3,7,1918,98107,47.6583,-122.362,1310,5000,1,1,7.930329523366577,0,0,0,0,0
17305,260000.0,2,1.0,570,81893,0.0,1.0,3,6,1936,98070,47.4433,-122.444,2040,115434,0,0,16.342880815503143,0,0,0,0,0
17306,906000.0,3,2.5,2030,1800,0.0,0.0,3,9,2013,98112,47.6199,-122.3,1450,1441,0,0,4.48491868657409,0,0,0,1,0
17307,330000.0,3,2.0,1500,11233,0.0,0.0,3,7,1987,98019,47.7279,-121.967,1580,14013,0,0,13.481963304765857,0,0,0,0,0
17308,275000.0,2,1.0,920,7688,0.0,0.0,3,6,1955,98106,47.5281,-122.362,1040,7440,0,0,9.529369896257958,0,0,0,0,0
17309,290000.0,3,1.0,1470,8200,0.0,0.0,3,7,1953,98155,47.7347,-122.302,1420,8200,1,0,9.41245878298803,0,0,0,0,0
17310,599950.0,2,1.0,1150,3775,0.0,0.0,3,7,1917,98103,47.6539,-122.329,2240,3753,0,0,6.3980681609656385,0,0,0,0,0
17312,289000.0,3,2.0,1690,3449,0.0,0.0,3,7,1987,98055,47.4719,-122.191,1530,4093,0,0,9.943545171118027,0,0,0,0,0
17313,411000.0,4,3.0,2150,9915,0.0,0.0,5,8,1976,98056,47.5378,-122.17,1980,9325,1,0,5.599838327902754,0,0,0,0,0
17315,400000.0,4,2.0,2680,13680,0.0,2.0,4,7,1943,98056,47.4887,-122.192,1430,11000,1,0,8.782109298824476,0,1,0,0,0
17316,342000.0,3,2.5,1740,2226,0.0,0.0,3,8,2008,98106,47.525,-122.366,1740,1789,1,0,9.809651889791752,0,1,0,0,0
17317,475000.0,2,2.0,1320,3420,0.0,1.0,3,7,1955,98199,47.6639,-122.399,2070,6000,1,0,9.676772171797186,0,0,0,0,0
17319,455000.0,4,3.0,2480,9238,0.0,0.0,5,7,1913,98166,47.4701,-122.364,1820,12214,1,0,12.51958349560727,0,0,0,0,0
17320,850000.0,4,3.0,3330,4000,0.0,0.0,3,8,1958,98103,47.6559,-122.344,1610,4000,1,0,7.092742581552983,0,0,0,0,0
17321,185000.0,3,1.0,1010,6400,0.0,0.0,3,7,1971,98023,47.3027,-122.376,1820,6500,0,0,23.06223724032174,0,0,0,0,0
17323,239900.0,4,2.0,1570,18730,0.0,0.0,3,7,1960,98198,47.3999,-122.301,1920,18295,1,0,15.573662175195972,0,0,0,0,0
17325,437000.0,3,2.0,2220,17568,0.0,0.0,4,8,1967,98072,47.749,-122.083,2070,11745,0,0,10.800741307659369,0,0,0,0,0
17326,240000.0,3,1.5,1010,10350,0.0,0.0,3,7,1969,98032,47.379,-122.29,1640,7700,0,0,16.830767370257345,0,0,0,0,0
17327,395000.0,2,1.0,1440,7808,0.0,0.0,4,7,1949,98133,47.7431,-122.336,1550,7682,1,0,10.743293633065825,0,0,0,0,0
17328,320000.0,3,1.0,1230,7492,0.0,0.0,3,7,1955,98155,47.7633,-122.315,1710,7238,0,0,11.441400353197597,0,0,0,0,0
17329,525000.0,3,2.0,1710,7350,0.0,0.0,3,8,1981,98033,47.699,-122.167,2100,7560,1,0,6.016413723952076,0,0,0,0,0
17330,260000.0,3,3.0,2390,8993,0.0,0.0,3,8,1988,98003,47.3532,-122.306,1820,10362,1,0,18.74284067710412,0,1,0,0,0
17331,450000.0,3,3.0,2840,39324,0.0,0.0,3,9,1988,98092,47.3076,-122.101,2840,39413,1,0,21.813711651509887,0,0,0,0,0
17332,560000.0,4,2.5,2300,7989,0.0,0.0,3,9,1990,98074,47.6273,-122.034,2280,8835,0,0,7.954840337968694,0,1,0,0,0
17333,310000.0,5,3.0,2270,5001,0.0,0.0,3,7,1989,98108,47.5539,-122.3,1950,5500,1,0,6.18010532959904,0,0,0,0,0
17334,440000.0,3,2.5,2290,6302,0.0,0.0,3,9,1997,98058,47.435,-122.107,2700,7500,0,0,13.269094490460285,0,1,0,0,0
17335,458450.0,4,1.0,1330,9715,0.0,0.0,4,7,1957,98008,47.6038,-122.122,1590,8400,1,0,3.901340444679384,0,0,0,0,0
17336,200000.0,3,1.0,1200,10703,0.0,0.0,2,7,1918,98118,47.5209,-122.28,1380,8068,0,0,7.439536357858844,1,0,0,0,0
17337,430000.0,3,2.5,2160,6527,0.0,0.0,4,7,1987,98034,47.7292,-122.212,1950,9675,1,0,7.861460388472043,0,1,0,0,0
17338,360000.0,3,1.0,1120,10500,0.0,0.0,4,7,1966,98034,47.7267,-122.226,1320,10500,0,0,7.74813922648535,0,0,0,0,0
17339,311000.0,4,2.5,2090,11645,0.0,0.0,3,7,1962,98168,47.4759,-122.299,1450,9481,1,0,10.619071092599377,0,0,0,0,0
17340,615000.0,3,3.5,1470,1152,0.0,0.0,3,8,2003,98103,47.6516,-122.337,1470,1506,0,0,6.678100847758688,0,0,0,1,0
17341,575000.0,3,2.0,2270,10136,0.0,0.0,3,8,1979,98027,47.535,-122.056,2260,9600,0,0,8.86076261574074,0,1,0,0,0
17343,430000.0,3,2.0,1440,4025,0.0,0.0,4,6,1917,98126,47.567,-122.38,1500,5750,1,0,8.864145544570295,0,0,0,0,0
17344,400000.0,3,1.5,1200,4800,0.0,0.0,4,7,1962,98007,47.6084,-122.136,1510,7668,0,0,3.2019978022580626,0,0,0,0,0
17345,340000.0,3,2.0,1720,10710,0.0,0.0,3,7,1957,98146,47.5092,-122.362,1480,10359,1,0,10.407420582271829,0,0,0,0,0
17347,440000.0,4,2.5,2400,8038,0.0,0.0,3,8,2002,98059,47.4881,-122.143,2040,7756,0,0,9.252857623053407,0,1,0,0,0
17348,298000.0,4,2.5,1960,11798,0.0,0.0,3,8,1999,98092,47.3293,-122.205,2360,11785,0,0,19.778055663085127,0,1,0,0,0
17349,300000.0,4,2.0,1890,9205,0.0,0.0,3,8,1964,98133,47.774,-122.348,1430,6775,1,0,12.835575238623838,0,0,0,0,0
17350,310000.0,3,2.5,1590,3056,0.0,0.0,3,7,2001,98108,47.5432,-122.293,1540,2890,0,0,6.498232248983642,0,1,0,0,0
17351,500000.0,4,2.5,2590,9354,0.0,0.0,4,9,1993,98011,47.7703,-122.193,2730,9264,0,0,10.704260905585222,0,1,0,0,0
17352,399900.0,3,1.0,860,1664,0.0,0.0,3,7,1927,98117,47.6761,-122.384,1540,4080,0,0,9.368545842428162,1,0,0,0,0
17353,343000.0,3,2.5,1270,2509,0.0,0.0,3,8,2004,98106,47.5357,-122.365,1420,2206,0,0,9.317261041248226,0,1,0,0,0
17354,415000.0,2,2.5,1130,2191,0.0,0.0,3,8,2010,98052,47.6861,-122.103,1140,1710,0,0,6.769457957525198,0,1,0,0,0
17355,410000.0,3,2.5,1860,15457,0.0,0.0,3,8,1997,98019,47.7383,-121.955,2040,14055,0,0,14.353712766128668,0,1,0,0,0
17356,320000.0,2,1.0,1802,11225,0.0,0.0,3,7,1961,98125,47.7205,-122.323,1810,7332,0,0,9.125868884992936,0,0,0,0,0
17358,253000.0,2,1.0,1310,7128,0.0,0.0,4,7,1980,98031,47.3958,-122.189,1400,7161,1,0,15.199239854324361,0,0,0,0,0
17359,630000.0,3,2.5,2320,32772,0.0,0.0,3,9,1992,98053,47.6304,-121.988,2610,33305,0,0,10.107473087946824,0,1,0,0,0
17360,216000.0,2,1.0,1130,12500,0.0,0.0,4,7,1953,98055,47.4514,-122.187,1270,10798,0,0,11.369116525736777,0,0,0,0,0
17361,540000.0,3,2.5,2180,11100,0.0,0.0,3,8,1983,98052,47.717,-122.101,1930,12000,1,0,8.489257508322323,0,0,0,0,0
17363,300000.0,3,3.0,2340,12282,0.0,2.0,3,8,1978,98155,47.7379,-122.289,2640,8887,1,0,9.334298677810244,0,0,0,0,0
17365,715000.0,3,1.0,1610,7680,0.0,0.0,3,6,1956,98122,47.6038,-122.303,1940,2880,1,0,4.686129005790874,0,0,0,0,0
17368,305000.0,3,1.0,1030,5350,0.0,0.0,3,7,1924,98055,47.4905,-122.206,1030,5250,0,1,8.640676521790967,0,0,0,0,0
17370,275000.0,3,2.0,1580,8775,0.0,0.0,3,6,1942,98146,47.4845,-122.335,1180,8775,1,0,10.924928473462243,0,0,0,0,0
17371,550000.0,3,3.0,2330,4780,0.0,3.0,3,8,1930,98198,47.3459,-122.326,1100,5336,1,1,19.483653090174332,0,1,0,0,0
17372,742000.0,3,3.5,1540,704,0.0,0.0,3,9,2011,98122,47.6177,-122.308,1540,1456,0,0,4.849806562846272,0,0,0,1,0
17373,700000.0,3,1.0,1570,4000,0.0,0.0,5,8,1908,98103,47.6575,-122.346,1640,4000,0,0,7.222017150136074,0,1,0,0,0
17374,640000.0,4,3.0,2940,5763,0.0,0.0,5,8,1955,98108,47.5589,-122.295,2020,7320,1,0,5.77371404338627,0,0,0,0,0
17375,352000.0,3,1.0,1240,7200,0.0,0.0,3,7,1947,98133,47.7298,-122.342,1210,7200,0,0,10.17762826173829,0,0,0,0,0
17376,301500.0,3,1.0,1410,7419,0.0,0.0,3,7,1969,98056,47.534,-122.173,1800,8000,1,0,5.815975301569103,0,0,0,0,0
17377,630000.0,4,2.5,2190,9880,0.0,0.0,4,8,1979,98033,47.6926,-122.186,2190,9198,1,0,5.38858313940674,0,0,0,0,0
17378,340000.0,3,2.5,3040,6255,0.0,0.0,3,7,1999,98030,47.3817,-122.206,2670,6259,0,0,16.15778789001744,0,1,0,0,0
17379,477500.0,4,2.0,1860,9364,0.0,0.0,3,7,1953,98125,47.731,-122.301,1800,9364,1,0,9.166765385404535,0,0,0,0,0
17380,285000.0,3,2.5,1690,7460,0.0,0.0,3,7,1997,98146,47.4964,-122.353,1900,7302,1,0,10.774805056985135,0,0,0,0,0
17381,255000.0,3,3.0,1900,16117,0.0,0.0,4,7,1958,98001,47.3144,-122.278,1640,19166,0,0,21.093239064213787,0,0,0,0,0
17382,315000.0,3,2.5,1600,7982,0.0,0.0,3,8,1993,98001,47.3397,-122.266,1890,9830,0,0,19.278639457928858,0,1,0,0,0
17384,539950.0,3,2.5,1860,1558,0.0,0.0,3,8,2014,98103,47.7006,-122.339,1760,2456,0,0,8.60525495225443,0,0,0,1,0
17385,980000.0,3,2.5,2390,4590,0.0,0.0,3,8,1941,98105,47.6615,-122.276,2280,5179,1,1,4.619578046643834,0,1,0,0,0
17386,735000.0,4,2.5,3100,8529,0.0,0.0,3,9,1990,98074,47.6252,-122.029,2710,8344,0,0,8.173562105843658,0,1,0,0,0
17387,536000.0,5,2.5,2650,9140,0.0,1.0,3,8,1965,98177,47.7772,-122.387,2700,7800,1,0,14.04394902647128,0,0,0,0,0
17388,575000.0,3,2.0,1520,5000,0.0,0.0,3,7,1945,98107,47.6733,-122.389,1530,4650,1,0,9.494655718376332,1,0,0,0,0
17389,500000.0,2,1.0,1510,4000,0.0,0.0,3,6,1924,98117,47.6917,-122.38,1300,4000,1,0,9.738741478327817,0,0,0,0,0
17390,285500.0,4,2.0,1960,7950,0.0,0.0,4,8,1967,98023,47.3109,-122.377,1960,8400,0,0,22.548552481853974,0,0,0,0,0
17391,498000.0,4,3.0,2270,7375,0.0,0.0,4,7,1973,98034,47.7222,-122.168,1750,7760,1,0,7.55596844165413,0,0,0,0,0
17392,412000.0,2,1.0,910,6282,0.0,0.0,4,7,1939,98103,47.6967,-122.354,970,6281,0,0,8.956767151474622,0,0,0,0,0
17393,607000.0,4,2.5,2100,8220,0.0,0.0,4,8,1975,98052,47.6733,-122.145,2160,8348,1,0,4.841889197778983,0,0,0,0,0
17395,492500.0,4,3.0,2760,18306,0.0,0.0,3,7,1978,98034,47.7302,-122.215,2470,9856,1,0,7.938315781717589,0,0,0,0,0
17396,585000.0,4,2.5,2840,11044,0.0,0.0,3,8,2001,98034,47.7134,-122.237,1934,9605,0,0,6.93380949837288,0,1,0,0,0
17397,326995.0,3,2.5,1860,5321,0.0,0.0,3,7,2000,98038,47.3848,-122.033,1940,5205,0,0,17.828129471003386,0,1,0,0,0
17398,372500.0,4,2.5,1920,9660,0.0,0.0,4,8,1968,98058,47.4544,-122.143,1890,7800,0,0,11.49132947530277,0,0,0,0,0
17399,528000.0,2,1.0,840,40642,1.0,4.0,4,6,1937,98070,47.404,-122.447,1850,64069,0,0,18.502621374775963,0,0,0,0,0
17400,400000.0,3,1.5,2390,32109,0.0,0.0,3,7,1975,98092,47.3028,-122.102,1370,32109,0,0,22.127274330320617,0,0,0,0,0
17402,409950.0,4,3.0,2430,7163,0.0,0.0,3,8,2003,98038,47.3558,-122.013,2430,6028,0,0,20.03897294720354,0,1,0,0,0
17403,625000.0,3,2.0,1880,4000,0.0,2.0,3,8,1950,98199,47.6375,-122.391,1920,4000,1,0,8.842635181533923,0,0,0,0,0
17404,304950.0,3,2.0,1350,9000,0.0,0.0,3,7,1987,98045,47.4487,-121.773,1370,9500,0,0,23.173471116055595,0,0,0,0,0
17405,381500.0,2,2.0,2160,35183,0.0,0.0,3,9,1985,98092,47.312,-122.115,2450,34992,0,0,21.38063095484816,0,0,0,0,0
17406,215000.0,3,2.0,1430,13399,0.0,0.0,4,7,1946,98168,47.4787,-122.275,1720,6415,1,0,10.019686944935325,0,0,0,0,0
17407,345000.0,5,2.0,2840,12870,0.0,2.0,4,7,1925,98178,47.4961,-122.235,2170,9612,0,0,8.379483082863858,0,1,0,0,0
17408,363000.0,3,1.0,2510,20000,0.0,0.0,4,7,1961,98001,47.2871,-122.287,2130,20000,0,0,23.023308485798527,0,1,0,0,0
